block_id,direction,source_accession,target_accession,query_name,query_length,query_start,query_end,strand,target_name,target_length,target_start,target_end,matches,alignment_bases,identity,mapq,alignment_type,chain_score,secondary_score,qualifying,reciprocal
GCF_002900365.1_to_GCF_000005845.2:137,GCF_002900365.1_to_GCF_000005845.2,GCF_002900365.1,GCF_000005845.2,NZ_CP025979.1,4671322,2998768,3002803,+,NC_000913.3,4641652,3669484,3672079,2349,4035,0.58215613,60,P,1110,4993,false,false
GCF_002900365.1_to_GCF_000005845.2:138,GCF_002900365.1_to_GCF_000005845.2,GCF_002900365.1,GCF_000005845.2,NZ_CP025979.1,4671322,940085,941474,+,NC_000913.3,4641652,4502087,4503476,1372,1389,0.98776098,60,P,1249,0,false,false
GCF_002900365.1_to_GCF_000005845.2:139,GCF_002900365.1_to_GCF_000005845.2,GCF_002900365.1,GCF_000005845.2,NZ_CP025979.1,4671322,3932619,3934047,+,NC_000913.3,4641652,4502086,4503515,1403,1429,0.98180546,60,P,1224,0,false,false
GCF_002900365.1_to_GCF_000005845.2:140,GCF_002900365.1_to_GCF_000005845.2,GCF_002900365.1,GCF_000005845.2,NZ_CP025979.1,4671322,3676822,3678250,+,NC_000913.3,4641652,4502087,4503515,1400,1428,0.98039216,60,P,1212,0,false,false
GCF_002900365.1_to_GCF_000005845.2:141,GCF_002900365.1_to_GCF_000005845.2,GCF_002900365.1,GCF_000005845.2,NZ_CP025979.1,4671322,3616561,3620877,+,NC_000913.3,4641652,4261764,4264216,2227,4317,0.51586750,60,P,520,4851,false,false
GCF_002900365.1_to_GCF_000005845.2:142,GCF_002900365.1_to_GCF_000005845.2,GCF_002900365.1,GCF_000005845.2,NZ_CP025979.1,4671322,820553,821818,-,NC_000913.3,4641652,1647356,1648621,1232,1265,0.97391304,60,P,1019,3578,false,false
GCF_002900365.1_to_GCF_000005845.2:143,GCF_002900365.1_to_GCF_000005845.2,GCF_002900365.1,GCF_000005845.2,NZ_CP025979.1,4671322,391377,392968,-,NC_000913.3,4641652,2078999,2080593,1485,1594,0.93161857,60,P,632,3578,false,false
GCF_002900365.1_to_GCF_000005845.2:144,GCF_002900365.1_to_GCF_000005845.2,GCF_002900365.1,GCF_000005845.2,NZ_CP025979.1,4671322,2986122,2988421,+,NC_000913.3,4641652,3655256,3657554,2040,2300,0.88695652,60,P,555,4993,false,false
GCF_002900365.1_to_GCF_000005845.2:145,GCF_002900365.1_to_GCF_000005845.2,GCF_002900365.1,GCF_000005845.2,NZ_CP025979.1,4671322,1756288,1757569,-,NC_000913.3,4641652,736681,737962,1222,1282,0.95319813,60,P,853,5761,false,false
GCF_002900365.1_to_GCF_000005845.2:146,GCF_002900365.1_to_GCF_000005845.2,GCF_002900365.1,GCF_000005845.2,NZ_CP025979.1,4671322,2080235,2083458,-,NC_000913.3,4641652,382589,384565,1765,3226,0.54711717,60,P,369,5761,false,false
GCF_002900365.1_to_GCF_000005845.2:147,GCF_002900365.1_to_GCF_000005845.2,GCF_002900365.1,GCF_000005845.2,NZ_CP025979.1,4671322,900475,903191,+,NC_000913.3,4641652,1579891,1582606,2350,2716,0.86524300,60,P,174,3796,false,false
GCF_002900365.1_to_GCF_000005845.2:148,GCF_002900365.1_to_GCF_000005845.2,GCF_002900365.1,GCF_000005845.2,NZ_CP025979.1,4671322,3087339,3088540,-,NC_000913.3,4641652,4086868,4088068,1122,1201,0.93422148,60,P,557,0,false,false
GCF_002900365.1_to_GCF_000005845.2:149,GCF_002900365.1_to_GCF_000005845.2,GCF_002900365.1,GCF_000005845.2,NZ_CP025979.1,4671322,473766,475140,-,NC_000913.3,4641652,1986719,1988089,1241,1377,0.90123457,60,P,290,3578,false,false
GCF_002900365.1_to_GCF_000005845.2:150,GCF_002900365.1_to_GCF_000005845.2,GCF_002900365.1,GCF_000005845.2,NZ_CP025979.1,4671322,3930304,3931965,+,NC_000913.3,4641652,4488425,4490096,1464,1671,0.87612208,60,P,266,0,false,false
GCF_002900365.1_to_GCF_000005845.2:151,GCF_002900365.1_to_GCF_000005845.2,GCF_002900365.1,GCF_000005845.2,NZ_CP025979.1,4671322,825016,825635,-,NC_000913.3,4641652,1644669,1645288,612,619,0.98869144,60,P,751,3578,false,false
GCF_002900365.1_to_GCF_000005845.2:152,GCF_002900365.1_to_GCF_000005845.2,GCF_002900365.1,GCF_000005845.2,NZ_CP025979.1,4671322,2584496,2585319,-,NC_000913.3,4641652,4579502,4580325,766,823,0.93074119,60,P,249,85,false,false
GCF_002900365.1_to_GCF_000005845.2:153,GCF_002900365.1_to_GCF_000005845.2,GCF_002900365.1,GCF_000005845.2,NZ_CP025979.1,4671322,907968,908986,+,NC_000913.3,4641652,1590749,1591695,860,1022,0.84148728,60,P,232,3796,false,false
GCF_002900365.1_to_GCF_000005845.2:154,GCF_002900365.1_to_GCF_000005845.2,GCF_002900365.1,GCF_000005845.2,NZ_CP025979.1,4671322,936674,937258,+,NC_000913.3,4641652,1635256,1635840,571,584,0.97773973,60,P,444,3796,false,false
GCF_002900365.1_to_GCF_000005845.2:155,GCF_002900365.1_to_GCF_000005845.2,GCF_002900365.1,GCF_000005845.2,NZ_CP025979.1,4671322,3588950,3589799,+,NC_000913.3,4641652,4230343,4231192,780,849,0.91872792,60,P,330,4851,false,false
GCF_002900365.1_to_GCF_000005845.2:156,GCF_002900365.1_to_GCF_000005845.2,GCF_002900365.1,GCF_000005845.2,NZ_CP025979.1,4671322,943858,944280,-,NC_000913.3,4641652,737028,737450,407,422,0.96445498,60,P,249,0,false,false
GCF_002900365.1_to_GCF_000005845.2:157,GCF_002900365.1_to_GCF_000005845.2,GCF_002900365.1,GCF_000005845.2,NZ_CP025979.1,4671322,4652572,4653033,+,NC_000913.3,4641652,577652,578113,436,461,0.94577007,60,P,254,0,false,false
GCF_002900365.1_to_GCF_000005845.2:158,GCF_002900365.1_to_GCF_000005845.2,GCF_002900365.1,GCF_000005845.2,NZ_CP025979.1,4671322,4171602,4172552,-,NC_000913.3,4641652,2998983,2999933,824,950,0.86736842,60,P,226,4836,false,false
GCF_002900365.1_to_GCF_000005845.2:159,GCF_002900365.1_to_GCF_000005845.2,GCF_002900365.1,GCF_000005845.2,NZ_CP025979.1,4671322,1166885,1167401,-,NC_000913.3,4641652,1244457,1245055,482,598,0.80602007,60,P,256,5761,false,false
GCF_002900365.1_to_GCF_000005845.2:160,GCF_002900365.1_to_GCF_000005845.2,GCF_002900365.1,GCF_000005845.2,NZ_CP025979.1,4671322,2617072,2617397,+,NC_000913.3,4641652,4507127,4507452,321,325,0.98769231,60,P,280,113,false,false
GCF_002900365.1_to_GCF_000005845.2:161,GCF_002900365.1_to_GCF_000005845.2,GCF_002900365.1,GCF_000005845.2,NZ_CP025979.1,4671322,4636511,4636851,-,NC_000913.3,4641652,2476259,2476599,332,340,0.97647059,60,P,271,0,false,false
GCF_002900365.1_to_GCF_000005845.2:162,GCF_002900365.1_to_GCF_000005845.2,GCF_002900365.1,GCF_000005845.2,NZ_CP025979.1,4671322,458365,458918,-,NC_000913.3,4641652,2003139,2003692,488,554,0.88086643,60,P,112,3578,false,false
GCF_002900365.1_to_GCF_000005845.2:163,GCF_002900365.1_to_GCF_000005845.2,GCF_002900365.1,GCF_000005845.2,NZ_CP025979.1,4671322,3944415,3944880,-,NC_000913.3,4641652,4479021,4479486,416,465,0.89462366,60,P,106,0,false,false
GCF_002900365.1_to_GCF_000005845.2:164,GCF_002900365.1_to_GCF_000005845.2,GCF_002900365.1,GCF_000005845.2,NZ_CP025979.1,4671322,3932055,3932618,+,NC_000913.3,4641652,4495947,4496510,493,563,0.87566607,60,P,187,0,false,false
GCF_002900365.1_to_GCF_000005845.2:165,GCF_002900365.1_to_GCF_000005845.2,GCF_002900365.1,GCF_000005845.2,NZ_CP025979.1,4671322,2995613,2996715,+,NC_000913.3,4641652,3664798,3665900,928,1104,0.84057971,60,P,148,4993,false,false
GCF_002900365.1_to_GCF_000005845.2:166,GCF_002900365.1_to_GCF_000005845.2,GCF_002900365.1,GCF_000005845.2,NZ_CP025981.1,76160,25632,27058,+,NC_000913.3,4641652,4502089,4503515,1410,1426,0.98877980,60,P,1303,0,false,false
GCF_002900365.1_to_GCF_000005845.2:167,GCF_002900365.1_to_GCF_000005845.2,GCF_002900365.1,GCF_000005845.2,NZ_CP025981.1,76160,43151,44578,+,NC_000913.3,4641652,4502088,4503515,1410,1427,0.98808690,60,P,1299,0,false,false
GCF_002900365.1_to_GCF_000005845.2:168,GCF_002900365.1_to_GCF_000005845.2,GCF_002900365.1,GCF_000005845.2,NZ_CP025981.1,76160,5378,6174,+,NC_000913.3,4641652,4509006,4509797,752,797,0.94353827,60,P,415,87,false,false
GCF_002900365.1_to_GCF_000005845.2:169,GCF_002900365.1_to_GCF_000005845.2,GCF_002900365.1,GCF_000005845.2,NZ_CP025981.1,76160,4925,5253,+,NC_000913.3,4641652,4507124,4507452,316,328,0.96341463,60,P,206,132,false,false
GCF_002900365.1_to_GCF_000005845.2:170,GCF_002900365.1_to_GCF_000005845.2,GCF_002900365.1,GCF_000005845.2,NZ_CP025981.1,76160,40443,40878,-,NC_000913.3,4641652,529683,530119,391,436,0.89678899,60,P,137,0,false,false
GCF_002900365.1_to_GCF_000005845.2:171,GCF_002900365.1_to_GCF_000005845.2,GCF_002900365.1,GCF_000005845.2,NZ_CP025981.1,76160,33717,34046,+,NC_000913.3,4641652,2171100,2171430,305,330,0.92424242,1,P,84,84,false,false
GCF_002900365.1_to_GCF_000005845.2:172,GCF_002900365.1_to_GCF_000005845.2,GCF_002900365.1,GCF_000005845.2,NZ_CP025980.1,148809,47875,54645,+,NC_000913.3,4641652,3112090,3118869,5924,6782,0.87348865,60,P,1714,0,false,false
GCF_002900365.1_to_GCF_000005845.2:173,GCF_002900365.1_to_GCF_000005845.2,GCF_002900365.1,GCF_000005845.2,NZ_CP025980.1,148809,130516,131943,-,NC_000913.3,4641652,4502088,4503515,1410,1427,0.98808690,60,P,1299,0,false,false
GCF_002900365.1_to_GCF_000005845.2:174,GCF_002900365.1_to_GCF_000005845.2,GCF_002900365.1,GCF_000005845.2,NZ_CP025980.1,148809,38373,39870,+,NC_000913.3,4641652,3110590,3112087,1274,1497,0.85103540,60,P,144,0,false,false
GCF_000005845.2_to_GCF_002900365.1:1,GCF_000005845.2_to_GCF_002900365.1,GCF_000005845.2,GCF_002900365.1,NC_000913.3,4641652,4093122,4230225,+,NZ_CP025979.1,4671322,3432104,3581895,122849,154620,0.79452205,60,P,59210,4993,false,false
GCF_000005845.2_to_GCF_002900365.1:2,GCF_000005845.2_to_GCF_002900365.1,GCF_000005845.2,GCF_002900365.1,NC_000913.3,4641652,3470092,3618989,+,NZ_CP025979.1,4671322,2794233,2954143,128559,168764,0.76176791,60,P,47417,4850,false,false
GCF_000005845.2_to_GCF_002900365.1:3,GCF_000005845.2_to_GCF_002900365.1,GCF_000005845.2,GCF_002900365.1,NC_000913.3,4641652,11960,129342,-,NZ_CP025979.1,4671322,2396113,2509278,103504,118473,0.87365054,60,P,38779,4701,true,true
GCF_000005845.2_to_GCF_002900365.1:4,GCF_000005845.2_to_GCF_002900365.1,GCF_000005845.2,GCF_002900365.1,NC_000913.3,4641652,4303060,4426610,-,NZ_CP025979.1,4671322,3708281,3821841,103265,125135,0.82522875,60,P,43766,96,false,false
GCF_000005845.2_to_GCF_002900365.1:5,GCF_000005845.2_to_GCF_002900365.1,GCF_000005845.2,GCF_002900365.1,NC_000913.3,4641652,2635887,2755956,-,NZ_CP025979.1,4671322,4392383,4506216,103277,121800,0.84792282,60,P,43562,4721,false,false
GCF_000005845.2_to_GCF_002900365.1:6,GCF_000005845.2_to_GCF_002900365.1,GCF_000005845.2,GCF_002900365.1,NC_000913.3,4641652,409096,522836,-,NZ_CP025979.1,4671322,1930595,2056207,103854,126508,0.82092832,60,P,37589,4701,false,false
GCF_000005845.2_to_GCF_002900365.1:7,GCF_000005845.2_to_GCF_002900365.1,GCF_000005845.2,GCF_002900365.1,NC_000913.3,4641652,2495050,2635454,-,NZ_CP025979.1,4671322,4507290,4636498,104658,155420,0.67338824,60,P,37936,4721,false,false
GCF_000005845.2_to_GCF_002900365.1:8,GCF_000005845.2_to_GCF_002900365.1,GCF_000005845.2,GCF_002900365.1,NC_000913.3,4641652,1651548,1802621,-,NZ_CP025979.1,4671322,687025,816046,115094,152643,0.75400772,60,P,33783,5761,false,false
GCF_000005845.2_to_GCF_002900365.1:9,GCF_000005845.2_to_GCF_002900365.1,GCF_000005845.2,GCF_002900365.1,NC_000913.3,4641652,2227346,2342942,-,NZ_CP025979.1,4671322,138913,253540,99925,120906,0.82646850,60,P,33901,5761,false,false
GCF_000005845.2_to_GCF_002900365.1:10,GCF_000005845.2_to_GCF_002900365.1,GCF_000005845.2,GCF_002900365.1,NC_000913.3,4641652,2349934,2467697,-,NZ_CP025979.1,4671322,4916,132306,95824,140084,0.68404671,60,P,32982,5761,false,false
GCF_000005845.2_to_GCF_002900365.1:11,GCF_000005845.2_to_GCF_002900365.1,GCF_000005845.2,GCF_002900365.1,NC_000913.3,4641652,950339,1055148,-,NZ_CP025979.1,4671322,1358530,1456836,87808,106455,0.82483679,60,P,27635,4701,false,false
GCF_000005845.2_to_GCF_002900365.1:12,GCF_000005845.2_to_GCF_002900365.1,GCF_000005845.2,GCF_002900365.1,NC_000913.3,4641652,3876101,3959829,-,NZ_CP025979.1,4671322,3231473,3304649,68146,83846,0.81275195,60,P,34886,4855,false,false
GCF_000005845.2_to_GCF_002900365.1:13,GCF_000005845.2_to_GCF_002900365.1,GCF_000005845.2,GCF_002900365.1,NC_000913.3,4641652,3960674,4037116,-,NZ_CP025979.1,4671322,3144812,3231405,70148,86995,0.80634519,60,P,26922,4855,false,false
GCF_000005845.2_to_GCF_002900365.1:14,GCF_000005845.2_to_GCF_002900365.1,GCF_000005845.2,GCF_002900365.1,NC_000913.3,4641652,859230,947044,-,NZ_CP025979.1,4671322,1469779,1577238,79013,108109,0.73086422,60,P,21155,4701,false,false
GCF_000005845.2_to_GCF_002900365.1:15,GCF_000005845.2_to_GCF_002900365.1,GCF_000005845.2,GCF_002900365.1,NC_000913.3,4641652,157505,209624,-,NZ_CP025979.1,4671322,2311334,2365211,48128,54118,0.88931594,60,P,20714,4701,true,true
GCF_000005845.2_to_GCF_002900365.1:16,GCF_000005845.2_to_GCF_002900365.1,GCF_000005845.2,GCF_002900365.1,NC_000913.3,4641652,657168,715346,-,NZ_CP025979.1,4671322,1773348,1829816,49131,61579,0.79785316,60,P,19677,4701,false,false
GCF_000005845.2_to_GCF_002900365.1:17,GCF_000005845.2_to_GCF_002900365.1,GCF_000005845.2,GCF_002900365.1,NC_000913.3,4641652,3000194,3059391,-,NZ_CP025979.1,4671322,4113384,4171367,52520,59249,0.88642846,60,P,14417,4721,true,true
GCF_000005845.2_to_GCF_002900365.1:18,GCF_000005845.2_to_GCF_002900365.1,GCF_000005845.2,GCF_002900365.1,NC_000913.3,4641652,2113137,2153403,-,NZ_CP025979.1,4671322,324864,365753,37730,41681,0.90520861,60,P,28198,5761,true,true
GCF_000005845.2_to_GCF_002900365.1:19,GCF_000005845.2_to_GCF_002900365.1,GCF_000005845.2,GCF_002900365.1,NC_000913.3,4641652,2935598,2988150,-,NZ_CP025979.1,4671322,4177556,4243020,47987,65494,0.73269307,60,P,15941,4721,false,false
GCF_000005845.2_to_GCF_002900365.1:20,GCF_000005845.2_to_GCF_002900365.1,GCF_000005845.2,GCF_002900365.1,NC_000913.3,4641652,771422,820591,-,NZ_CP025979.1,4671322,1616991,1668586,44320,52454,0.84493080,60,P,15453,4701,false,false
GCF_000005845.2_to_GCF_002900365.1:21,GCF_000005845.2_to_GCF_002900365.1,GCF_000005845.2,GCF_002900365.1,NC_000913.3,4641652,587090,636128,-,NZ_CP025979.1,4671322,1849362,1896871,42940,49243,0.87200211,60,P,11019,4701,true,true
GCF_000005845.2_to_GCF_002900365.1:22,GCF_000005845.2_to_GCF_002900365.1,GCF_000005845.2,GCF_002900365.1,NC_000913.3,4641652,2799005,2838248,-,NZ_CP025979.1,4671322,4332414,4381320,36250,49067,0.73878574,60,P,14727,4721,false,false
GCF_000005845.2_to_GCF_002900365.1:23,GCF_000005845.2_to_GCF_002900365.1,GCF_000005845.2,GCF_002900365.1,NC_000913.3,4641652,3131477,3173446,-,NZ_CP025979.1,4671322,3988991,4028763,36487,42046,0.86778766,60,P,12706,4721,true,false
GCF_000005845.2_to_GCF_002900365.1:24,GCF_000005845.2_to_GCF_002900365.1,GCF_000005845.2,GCF_002900365.1,NC_000913.3,4641652,1153686,1196452,-,NZ_CP025979.1,4671322,1225658,1266420,37169,42899,0.86643045,60,P,11663,4701,true,true
GCF_000005845.2_to_GCF_002900365.1:25,GCF_000005845.2_to_GCF_002900365.1,GCF_000005845.2,GCF_002900365.1,NC_000913.3,4641652,3427176,3453454,+,NZ_CP025979.1,4671322,2766412,2792700,25112,26290,0.95519209,60,P,20859,4850,true,true
GCF_000005845.2_to_GCF_002900365.1:26,GCF_000005845.2_to_GCF_002900365.1,GCF_000005845.2,GCF_002900365.1,NC_000913.3,4641652,3239758,3281076,+,NZ_CP025979.1,4671322,3878458,3915748,33917,41443,0.81840118,60,P,11898,54,false,false
GCF_000005845.2_to_GCF_002900365.1:27,GCF_000005845.2_to_GCF_002900365.1,GCF_000005845.2,GCF_002900365.1,NC_000913.3,4641652,821537,857684,-,NZ_CP025979.1,4671322,1578758,1616456,32848,37777,0.86952378,60,P,9422,4701,true,true
GCF_000005845.2_to_GCF_002900365.1:28,GCF_000005845.2_to_GCF_002900365.1,GCF_000005845.2,GCF_002900365.1,NC_000913.3,4641652,1115343,1153171,-,NZ_CP025979.1,4671322,1273219,1311788,33673,39290,0.85703741,60,P,11404,4701,true,false
GCF_000005845.2_to_GCF_002900365.1:29,GCF_000005845.2_to_GCF_002900365.1,GCF_000005845.2,GCF_002900365.1,NC_000913.3,4641652,3672334,3709029,+,NZ_CP025979.1,4671322,3003057,3044183,33153,41264,0.80343641,60,P,8971,4850,false,false
GCF_000005845.2_to_GCF_002900365.1:30,GCF_000005845.2_to_GCF_002900365.1,GCF_000005845.2,GCF_002900365.1,NC_000913.3,4641652,3079640,3110430,-,NZ_CP025979.1,4671322,4052619,4084178,28256,31761,0.88964453,60,P,10617,4721,true,true
GCF_000005845.2_to_GCF_002900365.1:31,GCF_000005845.2_to_GCF_002900365.1,GCF_000005845.2,GCF_002900365.1,NC_000913.3,4641652,346537,384334,-,NZ_CP025979.1,4671322,2081713,2114765,28759,39662,0.72510211,60,P,9751,4701,false,false
GCF_000005845.2_to_GCF_002900365.1:32,GCF_000005845.2_to_GCF_002900365.1,GCF_000005845.2,GCF_002900365.1,NC_000913.3,4641652,3330578,3360516,+,NZ_CP025979.1,4671322,2654187,2684133,27631,29955,0.92241696,60,P,11096,4850,true,true
GCF_000005845.2_to_GCF_002900365.1:33,GCF_000005845.2_to_GCF_002900365.1,GCF_000005845.2,GCF_002900365.1,NC_000913.3,4641652,3173507,3214902,-,NZ_CP025979.1,4671322,3947739,3981685,27878,45073,0.61850775,60,P,11431,4721,false,false
GCF_000005845.2_to_GCF_002900365.1:34,GCF_000005845.2_to_GCF_002900365.1,GCF_000005845.2,GCF_002900365.1,NC_000913.3,4641652,211880,237014,-,NZ_CP025979.1,4671322,2281166,2310607,23578,29449,0.80063839,60,P,12581,4701,false,false
GCF_000005845.2_to_GCF_002900365.1:35,GCF_000005845.2_to_GCF_002900365.1,GCF_000005845.2,GCF_002900365.1,NC_000913.3,4641652,530155,557825,-,NZ_CP025979.1,4671322,1899433,1930244,25554,30920,0.82645537,60,P,9506,4701,false,false
GCF_000005845.2_to_GCF_002900365.1:36,GCF_000005845.2_to_GCF_002900365.1,GCF_000005845.2,GCF_002900365.1,NC_000913.3,4641652,1316464,1349206,-,NZ_CP025979.1,4671322,1051268,1088729,29634,37476,0.79074608,60,P,8112,4701,false,false
GCF_000005845.2_to_GCF_002900365.1:37,GCF_000005845.2_to_GCF_002900365.1,GCF_000005845.2,GCF_002900365.1,NC_000913.3,4641652,1256718,1286528,-,NZ_CP025979.1,4671322,1123971,1152616,26254,29856,0.87935423,60,P,9639,4701,true,true
GCF_000005845.2_to_GCF_002900365.1:38,GCF_000005845.2_to_GCF_002900365.1,GCF_000005845.2,GCF_002900365.1,NC_000913.3,4641652,1805164,1843716,-,NZ_CP025979.1,4671322,650373,686775,32341,38704,0.83559839,60,P,7290,5761,false,false
GCF_000005845.2_to_GCF_002900365.1:39,GCF_000005845.2_to_GCF_002900365.1,GCF_000005845.2,GCF_002900365.1,NC_000913.3,4641652,3297021,3319982,+,NZ_CP025979.1,4671322,2620400,2642764,21021,22976,0.91491121,60,P,11577,4850,true,true
GCF_000005845.2_to_GCF_002900365.1:40,GCF_000005845.2_to_GCF_002900365.1,GCF_000005845.2,GCF_002900365.1,NC_000913.3,4641652,1065508,1113552,-,NZ_CP025979.1,4671322,1315628,1346401,27599,48265,0.57182223,60,P,7341,4701,false,false
GCF_000005845.2_to_GCF_002900365.1:41,GCF_000005845.2_to_GCF_002900365.1,GCF_000005845.2,GCF_002900365.1,NC_000913.3,4641652,1487164,1526115,-,NZ_CP025979.1,4671322,952388,988716,32006,39124,0.81806564,60,P,5611,4701,false,false
GCF_000005845.2_to_GCF_002900365.1:42,GCF_000005845.2_to_GCF_002900365.1,GCF_000005845.2,GCF_002900365.1,NC_000913.3,4641652,3838335,3875461,-,NZ_CP025979.1,4671322,3305287,3334221,26146,37174,0.70334104,60,P,7025,4855,false,false
GCF_000005845.2_to_GCF_002900365.1:43,GCF_000005845.2_to_GCF_002900365.1,GCF_000005845.2,GCF_002900365.1,NC_000913.3,4641652,3770242,3796874,-,NZ_CP025979.1,4671322,3391341,3422930,23220,32988,0.70389232,60,P,8112,4855,false,false
GCF_000005845.2_to_GCF_002900365.1:44,GCF_000005845.2_to_GCF_002900365.1,GCF_000005845.2,GCF_002900365.1,NC_000913.3,4641652,3805244,3832159,-,NZ_CP025979.1,4671322,3357200,3382902,23508,26931,0.87289740,60,P,8954,4855,true,true
GCF_000005845.2_to_GCF_002900365.1:45,GCF_000005845.2_to_GCF_002900365.1,GCF_000005845.2,GCF_002900365.1,NC_000913.3,4641652,3214955,3239537,+,NZ_CP025979.1,4671322,3854631,3878078,21666,24636,0.87944472,60,P,9186,54,true,true
GCF_000005845.2_to_GCF_002900365.1:46,GCF_000005845.2_to_GCF_002900365.1,GCF_000005845.2,GCF_002900365.1,NC_000913.3,4641652,4037396,4060265,-,NZ_CP025979.1,4671322,3122093,3144624,20877,22939,0.91010942,60,P,10966,4855,true,true
GCF_000005845.2_to_GCF_002900365.1:47,GCF_000005845.2_to_GCF_002900365.1,GCF_000005845.2,GCF_002900365.1,NC_000913.3,4641652,4595870,4621674,-,NZ_CP025979.1,4671322,2539316,2565007,23247,26039,0.89277622,60,P,9109,85,true,true
GCF_000005845.2_to_GCF_002900365.1:48,GCF_000005845.2_to_GCF_002900365.1,GCF_000005845.2,GCF_002900365.1,NC_000913.3,4641652,3404897,3426896,+,NZ_CP025979.1,4671322,2744627,2766224,20035,22026,0.90960683,60,P,9956,4850,true,true
GCF_000005845.2_to_GCF_002900365.1:49,GCF_000005845.2_to_GCF_002900365.1,GCF_000005845.2,GCF_002900365.1,NC_000913.3,4641652,2906607,2933475,-,NZ_CP025979.1,4671322,4250056,4271884,20171,26951,0.74843234,60,P,8068,4721,false,false
GCF_000005845.2_to_GCF_002900365.1:50,GCF_000005845.2_to_GCF_002900365.1,GCF_000005845.2,GCF_002900365.1,NC_000913.3,4641652,1861700,1893696,-,NZ_CP025979.1,4671322,616051,640575,22313,32025,0.69673692,60,P,7528,5761,false,false
GCF_000005845.2_to_GCF_002900365.1:51,GCF_000005845.2_to_GCF_002900365.1,GCF_000005845.2,GCF_002900365.1,NC_000913.3,4641652,2842556,2864935,-,NZ_CP025979.1,4671322,4308039,4331444,20577,23425,0.87842049,60,P,7887,4721,true,true
GCF_000005845.2_to_GCF_002900365.1:52,GCF_000005845.2_to_GCF_002900365.1,GCF_000005845.2,GCF_002900365.1,NC_000913.3,4641652,4539646,4571915,-,NZ_CP025979.1,4671322,2587558,2613512,23284,32360,0.71953028,60,P,6838,85,false,false
GCF_000005845.2_to_GCF_002900365.1:53,GCF_000005845.2_to_GCF_002900365.1,GCF_000005845.2,GCF_002900365.1,NC_000913.3,4641652,4283248,4303069,+,NZ_CP025979.1,4671322,3644937,3670694,17886,26249,0.68139739,60,P,6554,4993,false,false
GCF_000005845.2_to_GCF_002900365.1:54,GCF_000005845.2_to_GCF_002900365.1,GCF_000005845.2,GCF_002900365.1,NC_000913.3,4641652,1899179,1923117,-,NZ_CP025979.1,4671322,586199,610140,21521,23988,0.89715691,60,P,6549,5761,true,true
GCF_000005845.2_to_GCF_002900365.1:55,GCF_000005845.2_to_GCF_002900365.1,GCF_000005845.2,GCF_002900365.1,NC_000913.3,4641652,3383299,3404425,+,NZ_CP025979.1,4671322,2722095,2743035,18976,21305,0.89068294,60,P,6121,4850,true,true
GCF_000005845.2_to_GCF_002900365.1:56,GCF_000005845.2_to_GCF_002900365.1,GCF_000005845.2,GCF_002900365.1,NC_000913.3,4641652,4623101,4641633,-,NZ_CP025979.1,4671322,2520634,2538932,16955,18547,0.91416402,60,P,7200,85,true,true
GCF_000005845.2_to_GCF_002900365.1:57,GCF_000005845.2_to_GCF_002900365.1,GCF_000005845.2,GCF_002900365.1,NC_000913.3,4641652,2198879,2226360,-,NZ_CP025979.1,4671322,253603,282443,24293,28860,0.84175329,60,P,4910,5761,false,false
GCF_000005845.2_to_GCF_002900365.1:58,GCF_000005845.2_to_GCF_002900365.1,GCF_000005845.2,GCF_002900365.1,NC_000913.3,4641652,3722323,3744134,+,NZ_CP025979.1,4671322,3057740,3079608,19543,21959,0.88997677,60,P,5175,4850,true,true
